,Spraak,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q46a,Q48a,Q52a,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q60a,Q62a,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q56a,Q61a,Kommunestr,Fylke,Q49a,Sentralitet,Q57a,Q58a,Q63a,Q67a,Q53a,Q54a
610,1.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,6.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,110005.0,5,2.0,5.0,3.0,7,5.0,4.0,4.0,0.0,2.0,1.0,2.0,
611,1.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,4.0,4.0,3.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,4.0,5.0,2.0,2.0,1.0,2.0,8.0,1.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110008.0,4,4.0,8.0,4.0,12,5.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0
612,1.0,6.0,6.0,7.0,5.0,6.0,6.0,5.0,8.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,3.0,8.0,5.0,8.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,8.0,7.0,6.0,5.0,7.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,5.0,1.0,2.0,2.0,2.0,14.0,1.0,6.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,110050.0,1,2.0,9.0,3.0,1,5.0,4.0,3.0,0.0,2.0,1.0,5.0,3.0
613,1.0,5.0,6.0,7.0,5.0,4.0,8.0,4.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,8.0,4.0,8.0,8.0,5.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,11.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110058.0,5,1.0,9.0,3.0,6,5.0,4.0,4.0,0.0,3.0,2.0,,
614,1.0,3.0,4.0,7.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,7.0,5.0,5.0,8.0,5.0,8.0,8.0,8.0,5.0,5.0,9999.0,6.0,6.0,5.0,5.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,9999.0,8.0,5.0,8.0,2.0,2.0,2.0,2.0,12.0,1.0,6.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,,110067.0,5,2.0,,3.0,6,5.0,4.0,4.0,0.0,2.0,1.0,2.0,0.0
615,1.0,6.0,6.0,7.0,5.0,5.0,6.0,7.0,4.0,4.0,4.0,5.0,5.0,8.0,2.0,1.0,3.0,3.0,3.0,5.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,5.0,7.0,6.0,5.0,,6.0,7.0,6.0,4.0,8.0,5.0,8.0,7.0,5.0,6.0,6.0,4.0,4.0,5.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,110075.0,5,4.0,4.0,3.0,19,5.0,4.0,4.0,0.0,3.0,1.0,1.0,
616,1.0,5.0,7.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,8.0,3.0,3.0,2.0,8.0,8.0,4.0,6.0,6.0,6.0,8.0,4.0,8.0,8.0,8.0,6.0,6.0,4.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,5.0,6.0,6.0,8.0,5.0,6.0,2.0,2.0,2.0,2.0,7.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110090.0,2,4.0,8.0,3.0,11,4.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0
617,1.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0,3.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,6.0,5.0,4.0,4.0,3.0,1.0,1.0,2.0,13.0,1.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,110098.0,3,1.0,3.0,1.0,1,5.0,4.0,,0.0,3.0,,2.0,0.0
618,1.0,7.0,7.0,7.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,1.0,6.0,6.0,7.0,3.0,5.0,2.0,2.0,2.0,2.0,7.0,2.0,6.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110103.0,1,2.0,9.0,1.0,6,5.0,1.0,3.0,0.0,4.0,1.0,3.0,0.0
619,1.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,1.0,8.0,1.0,7.0,9999.0,9999.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,1.0,8.0,6.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,7.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,110115.0,4,1.0,4.0,1.0,10,5.0,4.0,5.0,0.0,2.0,2.0,3.0,0.0
620,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,8.0,4.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,8.0,8.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,8.0,8.0,5.0,6.0,6.0,6.0,8.0,4.0,4.0,2.0,2.0,2.0,2.0,13.0,1.0,6.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110198.0,3,4.0,8.0,3.0,8,4.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0
621,1.0,4.0,6.0,6.0,,4.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,110215.0,2,2.0,3.0,1.0,50,4.0,4.0,5.0,0.0,3.0,2.0,4.0,3.0
622,1.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,8.0,8.0,8.0,7.0,6.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,4.0,2.0,4.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,4.0,6.0,2.0,2.0,2.0,2.0,11.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,110230.0,2,4.0,8.0,4.0,3,4.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0
623,1.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,4.0,6.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,5.0,6.0,7.0,5.0,5.0,8.0,6.0,8.0,2.0,8.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,3.0,2.0,8.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110254.0,3,4.0,8.0,4.0,3,5.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0
624,1.0,4.0,3.0,7.0,4.0,5.0,1.0,1.0,4.0,3.0,4.0,6.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110259.0,5,4.0,4.0,3.0,2,5.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0
625,1.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,3.0,5.0,5.0,8.0,6.0,4.0,5.0,5.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,3.0,6.0,5.0,6.0,5.0,8.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110304.0,3,4.0,5.0,3.0,6,5.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0
626,1.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,8.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,110309.0,5,2.0,8.0,2.0,2,3.0,4.0,4.0,0.0,4.0,1.0,6.0,1.0
627,1.0,7.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,7.0,4.0,4.0,1.0,7.0,2.0,1.0,1.0,1.0,7.0,5.0,7.0,6.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,1.0,7.0,1.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,110341.0,3,3.0,4.0,2.0,11,5.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0
628,1.0,4.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,6.0,6.0,5.0,1.0,4.0,3.0,7.0,8.0,7.0,2.0,6.0,5.0,6.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,,7.0,5.0,2.0,8.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,110355.0,1,2.0,,3.0,2,4.0,4.0,2.0,0.0,3.0,9999.0,2.0,0.0
629,1.0,4.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,7.0,6.0,4.0,4.0,3.0,3.0,1.0,2.0,7.0,1.0,6.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110379.0,5,4.0,3.0,1.0,4,5.0,1.0,4.0,0.0,3.0,1.0,,
630,1.0,7.0,7.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,4.0,6.0,1.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,6.0,6.0,6.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,12.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,110396.0,3,4.0,8.0,2.0,12,5.0,4.0,1.0,2.0,4.0,1.0,3.0,
631,1.0,5.0,3.0,4.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,5.0,6.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110449.0,2,4.0,6.0,4.0,3,3.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0
632,1.0,2.0,6.0,7.0,5.0,5.0,5.0,5.0,8.0,4.0,5.0,5.0,5.0,8.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,2.0,4.0,4.0,2.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,8.0,8.0,8.0,6.0,3.0,3.0,5.0,8.0,3.0,4.0,2.0,1.0,2.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,110460.0,5,4.0,3.0,3.0,6,5.0,4.0,,2.0,3.0,1.0,,
633,1.0,6.0,7.0,5.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,4.0,7.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,1.0,2.0,1.0,3.0,1.0,7.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,110474.0,5,4.0,6.0,3.0,10,5.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0
634,1.0,5.0,5.0,5.0,7.0,7.0,,7.0,7.0,,,6.0,5.0,,3.0,,5.0,,4.0,3.0,6.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,7.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110511.0,5,3.0,7.0,3.0,6,5.0,4.0,4.0,0.0,4.0,2.0,2.0,0.0
635,1.0,7.0,7.0,7.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,2.0,1.0,2.0,2.0,12.0,1.0,5.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,110513.0,4,2.0,2.0,2.0,6,5.0,4.0,2.0,0.0,3.0,2.0,1.0,
636,1.0,6.0,6.0,7.0,4.0,8.0,5.0,3.0,5.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,5.0,8.0,6.0,5.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,5.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,5.0,6.0,6.0,6.0,8.0,6.0,2.0,2.0,2.0,2.0,14.0,2.0,6.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,110514.0,1,2.0,8.0,3.0,15,5.0,3.0,3.0,0.0,3.0,1.0,4.0,1.0
637,1.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0,2.0,2.0,1.0,2.0,3.0,1.0,8.0,8.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,13.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,110530.0,1,2.0,8.0,3.0,7,5.0,4.0,1.0,1.0,3.0,2.0,3.0,0.0
638,1.0,1.0,5.0,7.0,3.0,6.0,5.0,5.0,6.0,8.0,6.0,7.0,5.0,8.0,5.0,5.0,3.0,8.0,4.0,6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,,7.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,8.0,1.0,5.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,110578.0,5,4.0,9.0,3.0,4,5.0,3.0,4.0,0.0,3.0,1.0,2.0,0.0
639,1.0,3.0,3.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,1.0,,1.0,1.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110613.0,5,4.0,7.0,3.0,8,5.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0
640,1.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,,2.0,7.0,5.0,,6.0,5.0,4.0,5.0,6.0,3.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,5.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,6.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,110625.0,5,3.0,5.0,3.0,2,5.0,4.0,4.0,0.0,3.0,1.0,5.0,1.0
641,1.0,5.0,6.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,8.0,8.0,3.0,6.0,7.0,8.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,110632.0,4,2.0,8.0,2.0,15,5.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0
642,1.0,7.0,7.0,7.0,4.0,6.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,8.0,1.0,3.0,2.0,1.0,3.0,2.0,6.0,3.0,6.0,4.0,4.0,4.0,5.0,2.0,7.0,5.0,6.0,5.0,2.0,4.0,4.0,1.0,5.0,3.0,4.0,5.0,2.0,6.0,6.0,5.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,110636.0,4,4.0,8.0,3.0,4,5.0,3.0,1.0,1.0,4.0,1.0,3.0,0.0
643,1.0,7.0,,6.0,3.0,7.0,7.0,6.0,,7.0,7.0,7.0,5.0,,5.0,5.0,3.0,8.0,4.0,3.0,5.0,4.0,4.0,8.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,8.0,8.0,8.0,4.0,8.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,4.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,110654.0,4,4.0,9.0,3.0,4,5.0,4.0,1.0,2.0,3.0,,2.0,0.0
