,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q61a,Kommunestr,Q49a,Sentralitet,Q63a,Q67a,Q53a,Q54a,Spraak_1.0,Spraak_2.0,Spraak_4.0,Spraak_5.0,Q57a_1.0,Q57a_2.0,Q57a_3.0,Q57a_4.0,Q57a_5.0,Q57a_6.0,Q57a_7.0,Q46a_1.0,Q46a_2.0,Q46a_3.0,Q46a_4.0,Q46a_5.0,Q46a_6.0,Q46a_7.0,Q46a_8.0,Q46a_9.0,Q46a_10.0,Q48a_1.0,Q48a_2.0,Q48a_3.0,Q52a_1.0,Q52a_2.0,Q52a_3.0,Q52a_4.0,Q60a_0.0,Q60a_1.0,Q60a_2.0,Q60a_3.0,Q58a_0.0,Q58a_1.0,Q58a_2.0,Q58a_3.0,Q62a_1.0,Q62a_2.0,Q62a_3.0,Q62a_4.0,Q62a_5.0,Q56a_1.0,Q56a_2.0,Q56a_3.0,Q56a_4.0,Fylke_1,Fylke_2,Fylke_3,Fylke_4,Fylke_5,Fylke_6,Fylke_7,Fylke_8,Fylke_9,Fylke_10,Fylke_11,Fylke_12,Fylke_14,Fylke_15,Fylke_18,Fylke_19,Fylke_20,Fylke_50
2267,7.0,7.0,7.0,7.0,6.802742702776619,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,4.0,3.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,141594.0,4,2.0,1.0,5.0,4.0,4.0,1.0,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2268,2.0,4.0,7.0,5.0,5.0,7.0,5.0,5.0,6.0,5.0,6.0,3.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.087215821679304,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,141644.0,1,7.0,4.0,5.0,4.0,4.0,2.0,8.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2269,6.0,6.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,5.124820765091228,4.0,4.0,3.0,3.330391512784241,3.847932817132917,4.0,5.0,5.18311907852326,7.0,4.0,5.0,4.0,5.0,4.0,6.0,6.0,5.0,5.817517993107528,5.8375550835803285,6.0,5.0,5.090690622410508,5.64978424811647,8.0,4.184695948002227,5.669459837693563,2.0,5.0,5.0,6.0,3.732043088160602,4.210249593947454,2.0,2.0,2.0,2.0,11.0,1.0,5.26292864139331,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,141654.0,1,1.0,3.0,5.0,3.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2270,4.0,6.0,6.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,141678.0,2,5.0,3.0,4.0,4.0,4.0,2.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2271,4.0,7.0,7.0,6.0,5.0,6.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,9.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,141688.0,1,5.0,3.0,5.0,3.0,4.0,1.3100713908400563,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2272,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.5553220318566545,5.705256161139964,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,4.0,4.0,5.0,5.0,4.0,7.0,6.0,7.0,6.0,7.0,6.0,6.010546996940868,5.689084724959849,5.956093296299531,6.0,4.658452148324008,6.434252004143252,7.0,7.0,6.0,6.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,141692.0,5,4.6384670104011265,3.0,4.0,4.0,1.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,3.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.805613553545793,2.0,2.0,3.0,1.0,2.6642681363586567,4.124418419142495,7.0,7.0,5.0,5.0,5.0,5.0,6.0,5.205340152157181,6.0,6.0,5.0,3.0,4.43064671682778,5.0,5.452272216542239,3.9370076139714696,4.90257658833865,8.0,4.602183534867279,6.271534777694376,7.0,6.468166187146529,6.0,5.539287859145781,4.4989979633024175,5.0,2.0,1.0,1.0,2.0,8.0,1.0483367388871008,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,141709.0,1,2.0,3.0,5.0,4.0,3.0,1.0,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2274,5.0,4.0,7.0,6.566664295594782,6.627228105314269,7.0,7.0,6.6266179421831435,6.716227870618884,6.802833851813294,7.0,7.0,6.3576239109362325,4.0,5.0,4.0,3.0,4.096938797990059,5.0,6.0,5.0,6.0,5.7162006929984335,6.0,6.0,7.0,6.0,7.0,7.0,6.0,5.143729718934059,5.0,5.0,5.0,3.892631072008457,5.0,8.0,4.8014179981515435,6.32984882675621,6.0,7.0,6.0,5.0,5.189460184598026,6.0,2.0,2.0,1.0,2.0,5.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141728.0,2,8.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,7.0,6.0,7.0,4.0,4.0,5.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,4.88379829770127,8.0,4.0,6.0,5.0,5.577513174222819,5.0,5.0,2.0,3.0,2.0,2.0,2.0,1.8931792415710893,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141740.0,5,7.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2276,5.0,7.0,7.0,4.0,5.0,1.0,1.0,5.0,5.0,6.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,7.0,4.0,4.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,6.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.300128233376823,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141754.0,4,5.0,1.0,5.0,1.0,3.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2277,6.0,7.0,7.0,6.0,6.0,2.0,2.0,3.0,2.0,6.0,7.0,1.0,4.0,6.0,2.0,4.0,3.0,3.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,3.8585911461996645,5.0,1.0,4.0,4.0,4.187988889685492,4.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141802.0,4,7.0,3.0,5.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2278,7.0,7.0,7.0,4.0,7.0,4.0,4.0,4.0,6.0,7.0,6.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,7.0,1.0,2.0,2.0,1.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,6.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,11.0,1.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141825.0,2,6.0,1.0,5.0,1.0,4.0,1.0,4.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2279,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.704275186979186,7.0,7.0,7.0,6.44164111507063,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.747342371496429,7.0,7.0,6.8475126463229925,6.678537509290059,7.0,7.0,5.0,5.935275431486308,6.557863645972758,8.0,6.152543890375279,6.801856272200904,7.0,7.0,7.0,7.0,5.8383304426808404,6.232028818790725,2.0,2.0,2.0,2.0,11.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,141840.0,2,4.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2280,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,2.0,5.0,5.0,3.0,3.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,4.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,5.594713592020263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,141870.0,4,7.0,3.0,5.0,4.0,4.0,1.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2281,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.938042926724668,4.0,4.0,6.0,3.5779197380766106,2.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.810463139680265,6.0,7.0,6.0,2.0,4.8494661659613865,6.0,3.0,6.0,2.0,6.0,5.0,5.633286860132357,4.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141883.0,4,8.0,4.0,5.0,4.0,3.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,5.0,6.0,7.0,6.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,12.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,141899.0,4,6.0,3.0,5.0,4.0,3.0,1.0,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2283,4.0,6.0,6.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,6.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,7.0,5.0,6.0,5.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,4.0,2.0,4.0,4.761552152929244,8.0,5.0,5.0,2.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141914.0,4,7.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,6.012444334083362,6.0,7.0,6.0,6.0,5.0,4.0,5.0,7.0,7.0,7.0,5.0,5.218822166744638,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,7.0,4.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,7.0,6.0,4.0,5.0,6.0,4.0,4.138788581867992,5.0,5.0,7.0,5.0,5.0,4.203565134361517,4.343568386640076,2.0,2.0,1.0,1.0,9.0,1.032043319986461,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,141915.0,1,8.0,3.0,5.0,4.0,4.0,1.1678746729941518,4.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,3.0,4.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.826914976579488,1.0,2.0,1.0,1.0,2.0,2.0,5.0,3.0,5.0,2.0,2.235725234989139,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,6.0,2.0545995326926754,4.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,141954.0,4,7.0,3.0,5.0,4.0,3.0,1.0,4.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,1.0,5.0,7.0,5.0,5.0,7.0,2.0,6.0,2.0,6.0,2.0,2.0,2.0,6.0,6.0,3.0,4.0,6.0,6.0,7.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,7.0,3.0,7.0,6.0,5.406585849983347,5.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,141960.0,5,4.0,2.0,5.0,4.0,3.0,1.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,,142032.0,4,8.0,3.0,5.0,3.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2288,7.0,7.0,7.0,7.0,7.0,6.0,5.157477874280617,6.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,5.979328397073848,5.7099933244256835,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,4.0,5.0,6.617825536791725,7.0,5.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142156.0,4,8.0,2.0,5.0,4.0,3.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.495940712025434,5.0,7.0,7.0,6.353811482475339,7.0,7.0,7.0,6.0,7.0,6.0,3.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.139396905394945,7.0,7.0,6.567057994695548,7.0,8.0,7.0,6.714117802554176,7.0,7.0,7.0,6.8411236680773495,5.683573181166019,6.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142189.0,3,8.0,4.0,5.0,4.0,4.0,1.0,5.0,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2290,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,6.0,7.0,3.0,7.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.7364835390766755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,142200.0,4,4.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2291,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.09749533785029,3.9640050935461644,3.973529834714035,1.0,1.0,1.0,1.0,2.1397190694105603,1.0,7.0,4.0,4.0,5.291745850357967,6.0,5.648805320106377,5.529281084188297,6.0,4.0,6.0,5.0,5.511594635654997,5.293681462075096,7.0,7.0,6.0,5.896851395620746,8.0,5.1704150121236285,7.0,3.9684459226825615,5.653586128378713,5.2630166775568314,5.159900763767409,3.0,2.0,2.0,2.0,2.0,2.0,12.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,142221.0,5,3.0,3.0,5.0,4.0,2.989932025280596,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2292,5.0,6.0,7.0,2.0,4.0,1.0,1.0,6.0,5.0,6.0,6.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,6.0,4.0,6.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.231333231267347,5.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,5.0,4.933462791213401,4.0,4.0,2.0,3.0,1.738441938626783,1.0,1.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,142246.0,4,7.0,2.0,5.0,4.0,3.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
